t, rx, ry, rz, vx, vy, vz
2597, -43793.3, -6828.5, 0, 0.860017, -1.49637, 0
2598, -43784.7, -6843.46, 0, 0.862022, -1.49606, 0
2599, -43776.1, -6858.42, 0, 0.864027, -1.49574, 0
2600, -43767.4, -6873.38, 0, 0.866033, -1.49543, 0
2601, -43758.7, -6888.33, 0, 0.868039, -1.49511, 0
2602, -43750, -6903.28, 0, 0.870046, -1.4948, 0
2603, -43741.3, -6918.23, 0, 0.872053, -1.49448, 0
2604, -43732.6, -6933.17, 0, 0.874061, -1.49416, 0
2605, -43723.9, -6948.11, 0, 0.876069, -1.49384, 0
2606, -43715.1, -6963.05, 0, 0.878078, -1.49352, 0
2607, -43706.3, -6977.98, 0, 0.880087, -1.4932, 0
2608, -43697.5, -6992.91, 0, 0.882096, -1.49288, 0
2609, -43688.7, -7007.84, 0, 0.884106, -1.49256, 0
2610, -43679.8, -7022.76, 0, 0.886117, -1.49224, 0
2611, -43670.9, -7037.68, 0, 0.888127, -1.49191, 0
2612, -43662, -7052.6, 0, 0.890139, -1.49159, 0
2613, -43653.1, -7067.51, 0, 0.892151, -1.49126, 0
2614, -43644.2, -7082.43, 0, 0.894163, -1.49094, 0
2615, -43635.2, -7097.33, 0, 0.896176, -1.49061, 0
2616, -43626.3, -7112.24, 0, 0.898189, -1.49028, 0
2617, -43617.3, -7127.14, 0, 0.900203, -1.48995, 0
2618, -43608.3, -7142.04, 0, 0.902217, -1.48962, 0
2619, -43599.2, -7156.93, 0, 0.904231, -1.48929, 0
2620, -43590.2, -7171.82, 0, 0.906246, -1.48896, 0
2621, -43581.1, -7186.71, 0, 0.908262, -1.48863, 0
2622, -43572, -7201.6, 0, 0.910278, -1.4883, 0
2623, -43562.9, -7216.48, 0, 0.912295, -1.48796, 0
2624, -43553.8, -7231.35, 0, 0.914312, -1.48763, 0
2625, -43544.6, -7246.23, 0, 0.916329, -1.48729, 0
2626, -43535.4, -7261.1, 0, 0.918347, -1.48696, 0
2627, -43526.3, -7275.97, 0, 0.920365, -1.48662, 0
2628, -43517, -7290.83, 0, 0.922384, -1.48628, 0
2629, -43507.8, -7305.69, 0, 0.924404, -1.48594, 0
2630, -43498.6, -7320.55, 0, 0.926424, -1.4856, 0
2631, -43489.3, -7335.41, 0, 0.928444, -1.48526, 0
2632, -43480, -7350.26, 0, 0.930465, -1.48492, 0
2633, -43470.7, -7365.1, 0, 0.932486, -1.48458, 0
2634, -43461.3, -7379.95, 0, 0.934508, -1.48424, 0
2635, -43452, -7394.79, 0, 0.93653, -1.48389, 0
2636, -43442.6, -7409.63, 0, 0.938553, -1.48355, 0
2637, -43433.2, -7424.46, 0, 0.940577, -1.4832, 0
2638, -43423.8, -7439.29, 0, 0.9426, -1.48286, 0
2639, -43414.4, -7454.12, 0, 0.944625, -1.48251, 0
2640, -43404.9, -7468.94, 0, 0.94665, -1.48216, 0
2641, -43395.4, -7483.76, 0, 0.948675, -1.48181, 0
2642, -43385.9, -7498.58, 0, 0.950701, -1.48146, 0
2643, -43376.4, -7513.39, 0, 0.952727, -1.48111, 0
2644, -43366.9, -7528.2, 0, 0.954754, -1.48076, 0
2645, -43357.3, -7543.01, 0, 0.956781, -1.48041, 0
2646, -43347.7, -7557.81, 0, 0.958809, -1.48006, 0
2647, -43338.1, -7572.61, 0, 0.960837, -1.4797, 0
2648, -43328.5, -7587.4, 0, 0.962866, -1.47935, 0
2649, -43318.9, -7602.19, 0, 0.964896, -1.47899, 0
2650, -43309.2, -7616.98, 0, 0.966925, -1.47863, 0
2651, -43299.5, -7631.77, 0, 0.968956, -1.47828, 0
2652, -43289.8, -7646.55, 0, 0.970987, -1.47792, 0
2653, -43280.1, -7661.32, 0, 0.973018, -1.47756, 0
2654, -43270.4, -7676.1, 0, 0.97505, -1.4772, 0
2655, -43260.6, -7690.87, 0, 0.977082, -1.47684, 0
2656, -43250.8, -7705.63, 0, 0.979115, -1.47648, 0
2657, -43241, -7720.4, 0, 0.981149, -1.47611, 0
2658, -43231.2, -7735.16, 0, 0.983183, -1.47575, 0
2659, -43221.4, -7749.91, 0, 0.985217, -1.47539, 0
2660, -43211.5, -7764.66, 0, 0.987252, -1.47502, 0
2661, -43201.6, -7779.41, 0, 0.989288, -1.47465, 0
2662, -43191.7, -7794.16, 0, 0.991324, -1.47429, 0
2663, -43181.8, -7808.9, 0, 0.99336, -1.47392, 0
2664, -43171.9, -7823.64, 0, 0.995398, -1.47355, 0
2665, -43161.9, -7838.37, 0, 0.997435, -1.47318, 0
2666, -43151.9, -7853.1, 0, 0.999473, -1.47281, 0
2667, -43141.9, -7867.83, 0, 1.00151, -1.47244, 0
2668, -43131.9, -7882.55, 0, 1.00355, -1.47207, 0
2669, -43121.8, -7897.27, 0, 1.00559, -1.47169, 0
2670, -43111.8, -7911.98, 0, 1.00763, -1.47132, 0
2671, -43101.7, -7926.69, 0, 1.00967, -1.47095, 0
2672, -43091.6, -7941.4, 0, 1.01171, -1.47057, 0
2673, -43081.4, -7956.11, 0, 1.01376, -1.47019, 0
2674, -43071.3, -7970.81, 0, 1.0158, -1.46982, 0
2675, -43061.1, -7985.5, 0, 1.01784, -1.46944, 0
2676, -43050.9, -8000.19, 0, 1.01988, -1.46906, 0
2677, -43040.7, -8014.88, 0, 1.02193, -1.46868, 0
2678, -43030.5, -8029.57, 0, 1.02397, -1.4683, 0
2679, -43020.3, -8044.25, 0, 1.02602, -1.46791, 0
2680, -43010, -8058.93, 0, 1.02806, -1.46753, 0
2681, -42999.7, -8073.6, 0, 1.03011, -1.46715, 0
2682, -42989.4, -8088.27, 0, 1.03216, -1.46676, 0
2683, -42979, -8102.93, 0, 1.0342, -1.46638, 0
2684, -42968.7, -8117.6, 0, 1.03625, -1.46599, 0
2685, -42958.3, -8132.25, 0, 1.0383, -1.4656, 0
2686, -42947.9, -8146.91, 0, 1.04035, -1.46521, 0
2687, -42937.5, -8161.56, 0, 1.0424, -1.46483, 0
2688, -42927.1, -8176.2, 0, 1.04445, -1.46444, 0
2689, -42916.6, -8190.85, 0, 1.0465, -1.46404, 0
2690, -42906.2, -8205.49, 0, 1.04855, -1.46365, 0
2691, -42895.7, -8220.12, 0, 1.0506, -1.46326, 0
2692, -42885.1, -8234.75, 0, 1.05266, -1.46287, 0
2693, -42874.6, -8249.38, 0, 1.05471, -1.46247, 0
2694, -42864, -8264, 0, 1.05676, -1.46208, 0
2695, -42853.5, -8278.62, 0, 1.05882, -1.46168, 0
2696, -42842.9, -8293.23, 0, 1.06087, -1.46128, 0
2697, -42832.3, -8307.84, 0, 1.06293, -1.46088, 0
2698, -42821.6, -8322.45, 0, 1.06498, -1.46048, 0
2699, -42811, -8337.05, 0, 1.06704, -1.46008, 0
2700, -42800.3, -8351.65, 0, 1.0691, -1.45968, 0
2701, -42789.6, -8366.25, 0, 1.07115, -1.45928, 0
2702, -42778.8, -8380.84, 0, 1.07321, -1.45888, 0
2703, -42768.1, -8395.43, 0, 1.07527, -1.45848, 0
2704, -42757.3, -8410.01, 0, 1.07733, -1.45807, 0
2705, -42746.6, -8424.59, 0, 1.07939, -1.45766, 0
2706, -42735.8, -8439.16, 0, 1.08145, -1.45726, 0
2707, -42724.9, -8453.73, 0, 1.08351, -1.45685, 0
2708, -42714.1, -8468.3, 0, 1.08557, -1.45644, 0
2709, -42703.2, -8482.86, 0, 1.08763, -1.45603, 0
2710, -42692.3, -8497.42, 0, 1.0897, -1.45562, 0
2711, -42681.4, -8511.97, 0, 1.09176, -1.45521, 0
2712, -42670.5, -8526.52, 0, 1.09383, -1.4548, 0
2713, -42659.5, -8541.07, 0, 1.09589, -1.45439, 0
2714, -42648.6, -8555.61, 0, 1.09795, -1.45397, 0
2715, -42637.6, -8570.15, 0, 1.10002, -1.45356, 0
2716, -42626.6, -8584.68, 0, 1.10209, -1.45314, 0
2717, -42615.5, -8599.21, 0, 1.10415, -1.45273, 0
2718, -42604.5, -8613.74, 0, 1.10622, -1.45231, 0
2719, -42593.4, -8628.26, 0, 1.10829, -1.45189, 0
2720, -42582.3, -8642.77, 0, 1.11036, -1.45147, 0
2721, -42571.2, -8657.29, 0, 1.11243, -1.45105, 0
2722, -42560.1, -8671.8, 0, 1.1145, -1.45063, 0
2723, -42548.9, -8686.3, 0, 1.11657, -1.45021, 0
2724, -42537.7, -8700.8, 0, 1.11864, -1.44978, 0
2725, -42526.6, -8715.3, 0, 1.12071, -1.44936, 0
2726, -42515.3, -8729.79, 0, 1.12278, -1.44893, 0
2727, -42504.1, -8744.27, 0, 1.12486, -1.44851, 0
2728, -42492.8, -8758.76, 0, 1.12693, -1.44808, 0
2729, -42481.6, -8773.24, 0, 1.129, -1.44765, 0
2730, -42470.3, -8787.71, 0, 1.13108, -1.44722, 0
2731, -42458.9, -8802.18, 0, 1.13315, -1.44679, 0
2732, -42447.6, -8816.65, 0, 1.13523, -1.44636, 0
2733, -42436.2, -8831.11, 0, 1.13731, -1.44593, 0
2734, -42424.8, -8845.56, 0, 1.13938, -1.4455, 0
2735, -42413.4, -8860.02, 0, 1.14146, -1.44507, 0
2736, -42402, -8874.47, 0, 1.14354, -1.44463, 0
2737, -42390.6, -8888.91, 0, 1.14562, -1.4442, 0
2738, -42379.1, -8903.35, 0, 1.1477, -1.44376, 0
2739, -42367.6, -8917.79, 0, 1.14978, -1.44332, 0
2740, -42356.1, -8932.22, 0, 1.15186, -1.44288, 0
2741, -42344.6, -8946.64, 0, 1.15394, -1.44244, 0
2742, -42333, -8961.07, 0, 1.15603, -1.442, 0
2743, -42321.5, -8975.48, 0, 1.15811, -1.44156, 0
2744, -42309.9, -8989.9, 0, 1.16019, -1.44112, 0
2745, -42298.3, -9004.31, 0, 1.16228, -1.44068, 0
2746, -42286.6, -9018.71, 0, 1.16436, -1.44023, 0
2747, -42275, -9033.11, 0, 1.16645, -1.43979, 0
2748, -42263.3, -9047.51, 0, 1.16853, -1.43934, 0
2749, -42251.6, -9061.9, 0, 1.17062, -1.43889, 0
2750, -42239.9, -9076.28, 0, 1.17271, -1.43845, 0
2751, -42228.1, -9090.67, 0, 1.17479, -1.438, 0
2752, -42216.4, -9105.04, 0, 1.17688, -1.43755, 0
2753, -42204.6, -9119.42, 0, 1.17897, -1.43709, 0
2754, -42192.8, -9133.79, 0, 1.18106, -1.43664, 0
2755, -42181, -9148.15, 0, 1.18315, -1.43619, 0
2756, -42169.1, -9162.51, 0, 1.18524, -1.43574, 0
2757, -42157.3, -9176.86, 0, 1.18734, -1.43528, 0
2758, -42145.4, -9191.21, 0, 1.18943, -1.43483, 0
2759, -42133.5, -9205.56, 0, 1.19152, -1.43437, 0
2760, -42121.6, -9219.9, 0, 1.19362, -1.43391, 0
2761, -42109.6, -9234.24, 0, 1.19571, -1.43345, 0
2762, -42097.7, -9248.57, 0, 1.19781, -1.43299, 0
2763, -42085.7, -9262.9, 0, 1.1999, -1.43253, 0
2764, -42073.7, -9277.22, 0, 1.202, -1.43207, 0
2765, -42061.6, -9291.54, 0, 1.2041, -1.43161, 0
2766, -42049.6, -9305.85, 0, 1.20619, -1.43114, 0
2767, -42037.5, -9320.16, 0, 1.20829, -1.43068, 0
2768, -42025.4, -9334.47, 0, 1.21039, -1.43021, 0
2769, -42013.3, -9348.77, 0, 1.21249, -1.42974, 0
2770, -42001.2, -9363.06, 0, 1.21459, -1.42928, 0
2771, -41989, -9377.35, 0, 1.21669, -1.42881, 0
2772, -41976.8, -9391.64, 0, 1.2188, -1.42834, 0
2773, -41964.6, -9405.92, 0, 1.2209, -1.42787, 0
2774, -41952.4, -9420.2, 0, 1.223, -1.4274, 0
2775, -41940.2, -9434.47, 0, 1.22511, -1.42692, 0
2776, -41927.9, -9448.73, 0, 1.22721, -1.42645, 0
2777, -41915.6, -9463, 0, 1.22932, -1.42597, 0
2778, -41903.3, -9477.25, 0, 1.23142, -1.4255, 0
2779, -41891, -9491.51, 0, 1.23353, -1.42502, 0
2780, -41878.6, -9505.75, 0, 1.23564, -1.42454, 0
2781, -41866.3, -9520, 0, 1.23774, -1.42406, 0
2782, -41853.9, -9534.24, 0, 1.23985, -1.42358, 0
2783, -41841.5, -9548.47, 0, 1.24196, -1.4231, 0
2784, -41829.1, -9562.7, 0, 1.24407, -1.42262, 0
2785, -41816.6, -9576.92, 0, 1.24618, -1.42214, 0
2786, -41804.1, -9591.14, 0, 1.24829, -1.42165, 0
2787, -41791.6, -9605.35, 0, 1.25041, -1.42117, 0
2788, -41779.1, -9619.56, 0, 1.25252, -1.42068, 0
2789, -41766.6, -9633.77, 0, 1.25463, -1.4202, 0
2790, -41754, -9647.97, 0, 1.25675, -1.41971, 0
2791, -41741.4, -9662.16, 0, 1.25886, -1.41922, 0
2792, -41728.9, -9676.35, 0, 1.26098, -1.41873, 0
2793, -41716.2, -9690.54, 0, 1.26309, -1.41824, 0
2794, -41703.6, -9704.72, 0, 1.26521, -1.41774, 0
2795, -41690.9, -9718.89, 0, 1.26733, -1.41725, 0
2796, -41678.2, -9733.06, 0, 1.26945, -1.41676, 0
2797, -41665.5, -9747.23, 0, 1.27157, -1.41626, 0
2798, -41652.8, -9761.39, 0, 1.27369, -1.41577, 0
2799, -41640.1, -9775.54, 0, 1.27581, -1.41527, 0
2800, -41627.3, -9789.69, 0, 1.27793, -1.41477, 0
2801, -41614.5, -9803.84, 0, 1.28005, -1.41427, 0
2802, -41601.7, -9817.98, 0, 1.28217, -1.41377, 0
2803, -41588.9, -9832.11, 0, 1.2843, -1.41327, 0
2804, -41576, -9846.24, 0, 1.28642, -1.41277, 0
2805, -41563.1, -9860.37, 0, 1.28855, -1.41226, 0
2806, -41550.2, -9874.49, 0, 1.29067, -1.41176, 0
2807, -41537.3, -9888.6, 0, 1.2928, -1.41125, 0
2808, -41524.4, -9902.71, 0, 1.29493, -1.41074, 0
2809, -41511.4, -9916.82, 0, 1.29705, -1.41024, 0
2810, -41498.4, -9930.92, 0, 1.29918, -1.40973, 0
2811, -41485.4, -9945.01, 0, 1.30131, -1.40922, 0
2812, -41472.4, -9959.1, 0, 1.30344, -1.40871, 0
2813, -41459.4, -9973.19, 0, 1.30557, -1.40819, 0
2814, -41446.3, -9987.27, 0, 1.30771, -1.40768, 0
2815, -41433.2, -10001.3, 0, 1.30984, -1.40717, 0
2816, -41420.1, -10015.4, 0, 1.31197, -1.40665, 0
2817, -41407, -10029.5, 0, 1.3141, -1.40613, 0
2818, -41393.8, -10043.5, 0, 1.31624, -1.40562, 0
2819, -41380.6, -10057.6, 0, 1.31837, -1.4051, 0
2820, -41367.5, -10071.6, 0, 1.32051, -1.40458, 0
2821, -41354.2, -10085.7, 0, 1.32265, -1.40406, 0
2822, -41341, -10099.7, 0, 1.32478, -1.40354, 0
2823, -41327.7, -10113.7, 0, 1.32692, -1.40301, 0
2824, -41314.5, -10127.8, 0, 1.32906, -1.40249, 0
2825, -41301.2, -10141.8, 0, 1.3312, -1.40197, 0
2826, -41287.8, -10155.8, 0, 1.33334, -1.40144, 0
2827, -41274.5, -10169.8, 0, 1.33548, -1.40091, 0
2828, -41261.1, -10183.8, 0, 1.33763, -1.40038, 0
2829, -41247.7, -10197.8, 0, 1.33977, -1.39985, 0
2830, -41234.3, -10211.8, 0, 1.34191, -1.39932, 0
2831, -41220.9, -10225.8, 0, 1.34406, -1.39879, 0
2832, -41207.5, -10239.8, 0, 1.3462, -1.39826, 0
2833, -41194, -10253.8, 0, 1.34835, -1.39773, 0
2834, -41180.5, -10267.8, 0, 1.3505, -1.39719, 0
2835, -41167, -10281.7, 0, 1.35264, -1.39666, 0
2836, -41153.4, -10295.7, 0, 1.35479, -1.39612, 0
2837, -41139.9, -10309.7, 0, 1.35694, -1.39558, 0
2838, -41126.3, -10323.6, 0, 1.35909, -1.39504, 0
2839, -41112.7, -10337.6, 0, 1.36124, -1.3945, 0
2840, -41099.1, -10351.5, 0, 1.36339, -1.39396, 0
2841, -41085.4, -10365.4, 0, 1.36554, -1.39342, 0
2842, -41071.8, -10379.4, 0, 1.3677, -1.39287, 0
2843, -41058.1, -10393.3, 0, 1.36985, -1.39233, 0
2844, -41044.4, -10407.2, 0, 1.372, -1.39178, 0
2845, -41030.6, -10421.1, 0, 1.37416, -1.39124, 0
2846, -41016.9, -10435, 0, 1.37632, -1.39069, 0
2847, -41003.1, -10448.9, 0, 1.37847, -1.39014, 0
2848, -40989.3, -10462.8, 0, 1.38063, -1.38959, 0
2849, -40975.5, -10476.7, 0, 1.38279, -1.38904, 0
2850, -40961.7, -10490.6, 0, 1.38495, -1.38848, 0
2851, -40947.8, -10504.5, 0, 1.38711, -1.38793, 0
2852, -40933.9, -10518.4, 0, 1.38927, -1.38738, 0
2853, -40920, -10532.2, 0, 1.39143, -1.38682, 0
2854, -40906.1, -10546.1, 0, 1.39359, -1.38626, 0
2855, -40892.1, -10560, 0, 1.39576, -1.3857, 0
2856, -40878.2, -10573.8, 0, 1.39792, -1.38515, 0
2857, -40864.2, -10587.7, 0, 1.40009, -1.38458, 0
2858, -40850.2, -10601.5, 0, 1.40225, -1.38402, 0
2859, -40836.1, -10615.4, 0, 1.40442, -1.38346, 0
2860, -40822.1, -10629.2, 0, 1.40659, -1.3829, 0
2861, -40808, -10643, 0, 1.40875, -1.38233, 0
2862, -40793.9, -10656.8, 0, 1.41092, -1.38177, 0
2863, -40779.8, -10670.7, 0, 1.41309, -1.3812, 0
2864, -40765.6, -10684.5, 0, 1.41526, -1.38063, 0
2865, -40751.5, -10698.3, 0, 1.41743, -1.38006, 0
2866, -40737.3, -10712.1, 0, 1.41961, -1.37949, 0
2867, -40723.1, -10725.9, 0, 1.42178, -1.37892, 0
2868, -40708.9, -10739.6, 0, 1.42395, -1.37834, 0
2869, -40694.6, -10753.4, 0, 1.42613, -1.37777, 0
2870, -40680.3, -10767.2, 0, 1.4283, -1.37719, 0
2871, -40666, -10781, 0, 1.43048, -1.37662, 0
2872, -40651.7, -10794.7, 0, 1.43266, -1.37604, 0
2873, -40637.4, -10808.5, 0, 1.43483, -1.37546, 0
2874, -40623, -10822.2, 0, 1.43701, -1.37488, 0
2875, -40608.6, -10836, 0, 1.43919, -1.3743, 0
2876, -40594.2, -10849.7, 0, 1.44137, -1.37372, 0
2877, -40579.8, -10863.5, 0, 1.44356, -1.37313, 0
2878, -40565.4, -10877.2, 0, 1.44574, -1.37255, 0
2879, -40550.9, -10890.9, 0, 1.44792, -1.37196, 0
2880, -40536.4, -10904.6, 0, 1.4501, -1.37138, 0
2881, -40521.9, -10918.3, 0, 1.45229, -1.37079, 0
2882, -40507.4, -10932, 0, 1.45448, -1.3702, 0
2883, -40492.8, -10945.7, 0, 1.45666, -1.36961, 0
2884, -40478.2, -10959.4, 0, 1.45885, -1.36902, 0
2885, -40463.6, -10973.1, 0, 1.46104, -1.36842, 0
2886, -40449, -10986.8, 0, 1.46323, -1.36783, 0
2887, -40434.4, -11000.5, 0, 1.46542, -1.36724, 0
2888, -40419.7, -11014.1, 0, 1.46761, -1.36664, 0
2889, -40405, -11027.8, 0, 1.4698, -1.36604, 0
2890, -40390.3, -11041.5, 0, 1.47199, -1.36544, 0
2891, -40375.6, -11055.1, 0, 1.47418, -1.36484, 0
2892, -40360.8, -11068.8, 0, 1.47638, -1.36424, 0
2893, -40346.1, -11082.4, 0, 1.47857, -1.36364, 0
2894, -40331.3, -11096, 0, 1.48077, -1.36303, 0
2895, -40316.4, -11109.7, 0, 1.48297, -1.36243, 0
2896, -40301.6, -11123.3, 0, 1.48516, -1.36182, 0
2897, -40286.7, -11136.9, 0, 1.48736, -1.36122, 0
2898, -40271.8, -11150.5, 0, 1.48956, -1.36061, 0
2899, -40256.9, -11164.1, 0, 1.49176, -1.36, 0
2900, -40242, -11177.7, 0, 1.49396, -1.35939, 0
2901, -40227.1, -11191.3, 0, 1.49617, -1.35878, 0
2902, -40212.1, -11204.9, 0, 1.49837, -1.35816, 0
2903, -40197.1, -11218.5, 0, 1.50057, -1.35755, 0
2904, -40182.1, -11232, 0, 1.50278, -1.35693, 0
2905, -40167, -11245.6, 0, 1.50498, -1.35631, 0
2906, -40152, -11259.2, 0, 1.50719, -1.3557, 0
2907, -40136.9, -11272.7, 0, 1.5094, -1.35508, 0
2908, -40121.8, -11286.3, 0, 1.51161, -1.35446, 0
2909, -40106.7, -11299.8, 0, 1.51381, -1.35383, 0
2910, -40091.5, -11313.3, 0, 1.51602, -1.35321, 0
2911, -40076.3, -11326.9, 0, 1.51824, -1.35259, 0
2912, -40061.2, -11340.4, 0, 1.52045, -1.35196, 0
2913, -40045.9, -11353.9, 0, 1.52266, -1.35133, 0
2914, -40030.7, -11367.4, 0, 1.52487, -1.35071, 0
2915, -40015.4, -11380.9, 0, 1.52709, -1.35008, 0
2916, -40000.2, -11394.4, 0, 1.5293, -1.34945, 0
2917, -39984.9, -11407.9, 0, 1.53152, -1.34881, 0
2918, -39969.5, -11421.4, 0, 1.53374, -1.34818, 0
2919, -39954.2, -11434.9, 0, 1.53596, -1.34755, 0
2920, -39938.8, -11448.3, 0, 1.53818, -1.34691, 0
2921, -39923.4, -11461.8, 0, 1.5404, -1.34627, 0
2922, -39908, -11475.3, 0, 1.54262, -1.34564, 0
2923, -39892.6, -11488.7, 0, 1.54484, -1.345, 0
2924, -39877.1, -11502.2, 0, 1.54706, -1.34436, 0
2925, -39861.6, -11515.6, 0, 1.54929, -1.34371, 0
2926, -39846.1, -11529, 0, 1.55151, -1.34307, 0
2927, -39830.6, -11542.5, 0, 1.55374, -1.34243, 0
2928, -39815, -11555.9, 0, 1.55596, -1.34178, 0
2929, -39799.5, -11569.3, 0, 1.55819, -1.34113, 0
2930, -39783.9, -11582.7, 0, 1.56042, -1.34048, 0
2931, -39768.3, -11596.1, 0, 1.56265, -1.33984, 0
2932, -39752.6, -11609.5, 0, 1.56488, -1.33918, 0
2933, -39737, -11622.9, 0, 1.56711, -1.33853, 0
2934, -39721.3, -11636.3, 0, 1.56934, -1.33788, 0
2935, -39705.6, -11649.7, 0, 1.57158, -1.33722, 0
2936, -39689.8, -11663, 0, 1.57381, -1.33657, 0
2937, -39674.1, -11676.4, 0, 1.57605, -1.33591, 0
2938, -39658.3, -11689.7, 0, 1.57828, -1.33525, 0
2939, -39642.5, -11703.1, 0, 1.58052, -1.33459, 0
2940, -39626.7, -11716.4, 0, 1.58276, -1.33393, 0
2941, -39610.9, -11729.8, 0, 1.585, -1.33327, 0
2942, -39595, -11743.1, 0, 1.58724, -1.3326, 0
2943, -39579.1, -11756.4, 0, 1.58948, -1.33194, 0
2944, -39563.2, -11769.7, 0, 1.59172, -1.33127, 0
2945, -39547.3, -11783.1, 0, 1.59396, -1.33061, 0
2946, -39531.3, -11796.4, 0, 1.5962, -1.32994, 0
2947, -39515.4, -11809.7, 0, 1.59845, -1.32927, 0
2948, -39499.4, -11822.9, 0, 1.6007, -1.32859, 0
2949, -39483.4, -11836.2, 0, 1.60294, -1.32792, 0
2950, -39467.3, -11849.5, 0, 1.60519, -1.32725, 0
2951, -39451.3, -11862.8, 0, 1.60744, -1.32657, 0
2952, -39435.2, -11876, 0, 1.60969, -1.32589, 0
2953, -39419.1, -11889.3, 0, 1.61194, -1.32522, 0
2954, -39402.9, -11902.5, 0, 1.61419, -1.32454, 0
2955, -39386.8, -11915.8, 0, 1.61644, -1.32386, 0
2956, -39370.6, -11929, 0, 1.6187, -1.32317, 0
2957, -39354.4, -11942.2, 0, 1.62095, -1.32249, 0
2958, -39338.2, -11955.5, 0, 1.62321, -1.3218, 0
2959, -39321.9, -11968.7, 0, 1.62546, -1.32112, 0
2960, -39305.7, -11981.9, 0, 1.62772, -1.32043, 0
2961, -39289.4, -11995.1, 0, 1.62998, -1.31974, 0
2962, -39273.1, -12008.3, 0, 1.63224, -1.31905, 0
2963, -39256.7, -12021.5, 0, 1.6345, -1.31836, 0
2964, -39240.4, -12034.6, 0, 1.63676, -1.31767, 0
2965, -39224, -12047.8, 0, 1.63902, -1.31697, 0
2966, -39207.6, -12061, 0, 1.64129, -1.31628, 0
2967, -39191.2, -12074.1, 0, 1.64355, -1.31558, 0
2968, -39174.7, -12087.3, 0, 1.64582, -1.31488, 0
2969, -39158.3, -12100.4, 0, 1.64808, -1.31418, 0
2970, -39141.8, -12113.6, 0, 1.65035, -1.31348, 0
2971, -39125.3, -12126.7, 0, 1.65262, -1.31278, 0
2972, -39108.7, -12139.8, 0, 1.65489, -1.31207, 0
2973, -39092.2, -12153, 0, 1.65716, -1.31137, 0
2974, -39075.6, -12166.1, 0, 1.65943, -1.31066, 0
2975, -39059, -12179.2, 0, 1.6617, -1.30995, 0
2976, -39042.3, -12192.3, 0, 1.66398, -1.30924, 0
2977, -39025.7, -12205.4, 0, 1.66625, -1.30853, 0
2978, -39009, -12218.4, 0, 1.66853, -1.30782, 0
2979, -38992.3, -12231.5, 0, 1.6708, -1.30711, 0
2980, -38975.6, -12244.6, 0, 1.67308, -1.30639, 0
2981, -38958.9, -12257.6, 0, 1.67536, -1.30567, 0
2982, -38942.1, -12270.7, 0, 1.67764, -1.30496, 0
2983, -38925.3, -12283.7, 0, 1.67992, -1.30424, 0
2984, -38908.5, -12296.8, 0, 1.6822, -1.30352, 0
2985, -38891.7, -12309.8, 0, 1.68449, -1.30279, 0
2986, -38874.8, -12322.8, 0, 1.68677, -1.30207, 0
2987, -38857.9, -12335.8, 0, 1.68906, -1.30135, 0
2988, -38841, -12348.9, 0, 1.69134, -1.30062, 0
2989, -38824.1, -12361.9, 0, 1.69363, -1.29989, 0
2990, -38807.2, -12374.9, 0, 1.69592, -1.29916, 0
2991, -38790.2, -12387.8, 0, 1.69821, -1.29843, 0
2992, -38773.2, -12400.8, 0, 1.7005, -1.2977, 0
2993, -38756.2, -12413.8, 0, 1.70279, -1.29697, 0
2994, -38739.1, -12426.8, 0, 1.70508, -1.29623, 0
2995, -38722.1, -12439.7, 0, 1.70738, -1.2955, 0
2996, -38705, -12452.7, 0, 1.70967, -1.29476, 0
2997, -38687.9, -12465.6, 0, 1.71197, -1.29402, 0
2998, -38670.7, -12478.6, 0, 1.71426, -1.29328, 0
2999, -38653.6, -12491.5, 0, 1.71656, -1.29254, 0
3000, -38636.4, -12504.4, 0, 1.71886, -1.29179, 0
3001, -38619.2, -12517.3, 0, 1.72116, -1.29105, 0
3002, -38602, -12530.2, 0, 1.72346, -1.2903, 0
3003, -38584.7, -12543.1, 0, 1.72576, -1.28955, 0
3004, -38567.5, -12556, 0, 1.72807, -1.2888, 0
3005, -38550.2, -12568.9, 0, 1.73037, -1.28805, 0
3006, -38532.9, -12581.8, 0, 1.73268, -1.2873, 0
3007, -38515.5, -12594.6, 0, 1.73498, -1.28655, 0
3008, -38498.2, -12607.5, 0, 1.73729, -1.28579, 0
3009, -38480.8, -12620.4, 0, 1.7396, -1.28504, 0
3010, -38463.4, -12633.2, 0, 1.74191, -1.28428, 0
3011, -38445.9, -12646, 0, 1.74422, -1.28352, 0
3012, -38428.5, -12658.9, 0, 1.74653, -1.28276, 0
3013, -38411, -12671.7, 0, 1.74885, -1.28199, 0
3014, -38393.5, -12684.5, 0, 1.75116, -1.28123, 0
3015, -38376, -12697.3, 0, 1.75348, -1.28046, 0
3016, -38358.4, -12710.1, 0, 1.75579, -1.2797, 0
3017, -38340.9, -12722.9, 0, 1.75811, -1.27893, 0
3018, -38323.3, -12735.7, 0, 1.76043, -1.27816, 0
3019, -38305.7, -12748.5, 0, 1.76275, -1.27739, 0
3020, -38288, -12761.3, 0, 1.76507, -1.27661, 0
3021, -38270.4, -12774, 0, 1.76739, -1.27584, 0
3022, -38252.7, -12786.8, 0, 1.76971, -1.27506, 0
3023, -38235, -12799.5, 0, 1.77204, -1.27429, 0
